image_path,text
images/train_00848.png,هذا الاختلاف في التسمية خلق تضاربآ لدى الباحثين المحدثين فأختار
images/train_00849.png,كل منهم إسما يراه مناسبآ من وجهة نظره  فالباحث الاستاذ محمد سعيد المسلم
images/train_00850.png,برأيه المحترم كان له أثر على من تلوه من الباحثين والمؤرخين مثل السيد
images/train_00851.png,"بينما نجد أن أغلب المؤرخين يرجعون أصل تسميتها ""عشتاروت"" وكذا سار"
images/train_00852.png,"بعض المؤرخين المحدثين مثل ""علي إبراهيم الدرورة"" الذي يعلل قوله"
images/train_00853.png,"بأن ""تيروس"" أو ""تاروس"" هذا بحد ذاته ليس بالأصلي، لأن تيروس وثارو وتارو وعشتاروت"
images/train_00854.png,فعشتاروت بالنسبة للفينيقيين هي موطنهم الأصلي، ومعبودتهم هي رمز الحياة والجمال، وقد كانت أرضهم كأجمل ما تكون
images/train_00855.png,والتوابل من دول العالم آنذاك، كما تخرج مراكبهم محملة بخيرات
images/train_00856.png,فلا غرابة أن تكون التسمية التاريخية لهذه الجزيرة الخضراء هو عشتاروت  وخاصة عندما
images/train_00857.png,واذا ما توصلنا إلى تاريخ تلك الحضارة وموطن أهلها، فاننا نصل إلى حقيقة
images/train_00858.png,تاريخية أصيلة لا يمكن الطعن فيها ولا التجريح فكيف إذا قورن ذلك المصدر
images/train_00859.png,التاريخي الأثري بدراسات تاريخية لمؤرخين قدامى يرجعون أصل التسمية الأصلية
images/train_00860.png,"لهذه الجزيرة إلى البعلة علشتاروت "" فإننا بالتأكيد نصل إلى الحقيقة التي بقيت هذه الجزيرة"
images/train_00861.png,محتفظة به
images/train_00862.png,"نطلق لفظة ""العرب"" اليوم على سكّان بلاد واسعة، يكتبون ويؤلفون وينشرون ويخاطبون"
images/train_00863.png,"بالإذاعة و ""التلفزيون"" بلغة واحدة، نقول لها لغة العرب أو لغة الضاد أو لغة القرآن الكريم"
images/train_00864.png,"وإذا ما سألتني عن معنى لفظة ""عرب"" عند علماء العربية، فإني أقول لك: إن"
images/train_00865.png,الحدس والتخمين، وبعد حيرة شديدة في إيجاد تعليل مقبول
images/train_00866.png,وترى علماء العربية حيارى في تعيين أول من نطق بالعربية، فبينما
images/train_00867.png,العربية إنما سميت به، فأخذت من اسمه، إنما هم القحطانيون  وهم يأتون @ بمختلف
images/train_00868.png,الروايات والأقوال لإثبات أن القحطانيين هم أول العرب، وأن لسانهم هو لسان
images/train_00869.png,ولم يكن يخطر ببال هؤلاء إن سكان اليمن قبل الإسلام كانوا ينطقون
images/train_00870.png,بلهجات تختلف عن لهجة القرآن الكريم، وأن من سيأتى بعدهم سيكتشف
images/train_00871.png,وعلى ما تفرع منها من لهجات  عن ذلك فيما بعد  وهو رأي العدنانيين
images/train_00872.png,أول من نطق بمنطق العربية، و إسماعيل هو أول من نطق بالعربية
images/train_00873.png,أما المستشرقون وعلماء التوراة المحدثون، فقد تتبعوا تأريخ الكلمة، وتتبعوا معناها في اللغات السامية،
images/train_00874.png,هذا المعنى أي معنى البداوة والأعرابية والجفاف والقفر، وردت اللفظة في
images/train_00875.png,"المتقاربة هو البداوة وحياة البادية، أي بمعنى ""أعراب""  وإذا راجعنا المواضع التي وردت"
images/train_00876.png,"فيها كلمة ""عربي"" و ""عرب"" في التوراة، نجدها بهذا المعنى تماماً  ففي كل المواضع"
images/train_00877.png,"وبهذا المعنى أيضاً وردت في ""أرميا""، ففي الاية ""وكل ملوك العرب"" الواردة"
images/train_00878.png,"في الإصحاح الخامس والعشرين، تعني لفظة ""العرب"" ""الأعرابي""،"
images/train_00879.png,"أي ""عرب البادية""  والمراد من ""وكل ملوك العرب"" و "" كل رؤساء العرب"""
images/train_00880.png,"وأما الآية: ""في الطرقات جلست لهم كأعرابي في البرية""، فإنها واضحة"
images/train_00881.png,ومما يؤيد هذا الرأي ورودها عرابة  في العبر انية، ويراد: بها ما يقال له:
images/train_00882.png,الصحراء وأرض محروقة، أي معاني ذات صلة بالبداوة والبادية  وقد أقامت في
images/train_00883.png,"و وردت لفظة ""عرب"" في عدد كبير من كتابات ""الحضر""  و وردت مثلا في النص"
images/train_00884.png,"الذي و سم ب ""79"" حيث جاء في السطرين التاسع و العاشر ""وبجندا"
images/train_00885.png,"دعرب"" ، ""و بجنود العرب""  و في السطر الرابع عشر: ""و بحطر و عرب"" ، أي"
images/train_00886.png,"و بالحضر و بالعرب  و وردت في النص: ""193"": ""ملكادي عرب"""
images/train_00887.png,هذا و ليست لدينا كتابات جاهلية من النوع الذي يقول له المستشرقون
images/train_00888.png,"كتابات عربية شمالية ، فيها أسم ""العرب""، غير نص واحد، هو"
images/train_00889.png,"و لو و رد لفظة ""العرب"" في النص الذي يعود عهده إلى سنة ""328 م"""
images/train_00890.png,"شأن كبير ""غير أننا لا نستطيع إن نقول: إن لفظة ""العرب"" هنا،"
images/train_00891.png,في تلك الأيام
images/train_00892.png,"أما النصوص العربية الجنوبية، فقد وردت فيها لفظة ""اعرب"" بمعنى"
images/train_00893.png,أعراب و لم يقصد بها قومية، أي علم لهذا الجنس المعروف، الذي يشمل
images/train_00894.png,"ملك حضرموت""، و ورد: "" واعر ملك سبا"" ، أي ""و أعراب ملك سبأ""  و كالذي ورد"
images/train_00895.png,"في نص ""أبرهة"""
images/train_00896.png,ففي كل هذه المواضع و مواضع أخرى، وردت بمعنى أعراب  أما أهل المدن و المتحضرون، فكانوا
images/train_00897.png,"مما يدل على أن لفظة ""عرب"" و ""العرب"" لم تكن تؤدي معنى @ الجنس والقومية وذلك في"
images/train_00898.png,"الكتابات العربية الجنوبية المدونة والواصلة إلينا إلى قبيل الإسلام بقليل ""449 م"""
images/train_00899.png,ـ@ 542م  والرأي عندي إن العرب الجنوبيين لم يفههوا هذا المعنى من اللفظة الا بعد دخولهم في
images/train_00900.png,الإسلام، ووقوفهم على القرآن الكريم، وتكلمهم باللغة التي نزل بها، وذلك بفضل الإسلام بالطبع
images/train_00901.png,"والنص الوحيد الوحيد الذي وردت فيه لفظة ""العرب"" علماً على العرب جميعاً من"
images/train_00902.png,حضر وأعراب، ونعت فيه لسانهم باللسان العربي، هو
images/train_00903.png,"القرآن الكريم  وقد ذهب ""د  ه  ملر"" إلى أن القرآن الكريم"
images/train_00904.png,هو الذي خصص الكلمة وجعلها علماً لقومية تشمل كل العرب
images/train_00905.png,"وهو يشك في صحة ورود كلمة ""عرب"" علماً لقومية في الشعر الجاهلي"
images/train_00906.png,كالذي ورد في شعر لامرئ القيس، وفي الأخبار المدونة في كتب
images/train_00907.png,"الأدب على ألسنة بعض الجاهليين  ورأي ""ملر"" هذا، رأي ضعيف لا"
images/train_00908.png,يستند إلى دليل، إذ كيف تعقل مخاطبة القرآن قوماً بهذا المعنى لو
images/train_00909.png,لم يكن لهم علم سابق به? وفي الآيات دلالة واضحة لي أن القوم
images/train_00910.png,كان لهم إدراك لهذا المعنى قبل الإسلام، وانهم كانوا ينعتون لسانهم
images/train_00911.png,باللسان العربي،
images/train_00912.png,ونحن لا نزال  نميز الأعراب عن الحضر، ونعتّدهم طبقة خاصة تختلف عن
images/train_00913.png,"الحضر، فنطلق عليهم لفظة: ""عرب"" في معنى بدو وأعراب، أي بالمعنى الأصلي"
images/train_00914.png,"هم العرب المقيمون على حافات البوادي والأرياف، أي في معنى ""عرب"
images/train_00915.png,"الضاحية"" في اصطلاح القدامى  ثم تقسم الحضر وتسمّيهم أيضا ب ""أهل الطين"""
images/train_00916.png,"إلى ""قارين"" @ ، و الواحد ""قروني""،وهم المستقرون الذين لهم أماكن ثابتة"
images/train_00917.png,"وخلاصة ما تقدم إن لفظة ""ع رب""، ""عرب""، هي بمعنى التبدي و الأعرابية"
images/train_00918.png,في كل اللغات السامية، ولم تكن نفهم إلا بهذا المعنى
images/train_00919.png,انهم أهل بادية وان حياتهم حياة أعراب  ومن هنا غلبت
images/train_00920.png,عليهم وعلى بلادهم، فصارت علَمية عند أولئك ألأعاجم
images/train_00921.png,"لفظة "" أي ""العربية"" بمعنى بلاد العرب"
images/train_00922.png,"وخلاصة ما تقدم إن لفظة ""ع رب""، ""عرب""، هي بمعنى التبدي و الأعرابية في كل اللغات السامية، ولم تكن"
images/train_00923.png,نفهم إلا بهذا المعنى في أقدم النصوص التاريخية التي وصلت إلينا، وهي النصوص الآشورية  وقد عنت بها
images/train_00924.png,هذا ويلاحظ أن عدداً من القبائل العربية الضاربة في الشمال والساكنة في العراق
images/train_00925.png,وفي بلاد الشام، تأثرت بلغة بني إرم، فكتبت بها، كما فعل غيرهم من الناس
images/train_00926.png,الساكنين في هذه اللأرضين، مع انهم لم يكونوا من بني إرم  ولهذا حسبوا على بني إرم،
images/train_00927.png,مع أن أصلهم من جنس آخر  وفي ضمن هؤلاء قبائل عربية عديدة، ضاع أصلها
images/train_00928.png,ذهب نوح مظفر ضرغام بصحبة رؤوف @ بن لؤي رايق ظافر عطعوط وهلال
images/train_00929.png,خازن عفيف للحج .  بدأت @ قوافل الحجيج حاج إثر آخر يلبي . عند @
images/train_00930.png,،@ وصولنا طفنا وسعينا مع شيخ. كان جاري في الخيمة يتكلم وهو نائم  بكلمات
images/train_00931.png,،@ لا أفهمها مثل انقض بغـلس له الضابط لزمتك . سألت راجح هل بلغ أصحابنا
images/train_00932.png,ظ ع ك ، ث خ ض، ب س ش، ص غ هـ أننا في الحج. هل تعلم فائدة الكلمات
images/train_00933.png,"أية أدلة أخرى غير هذا التشابه اللفظي الذي نلاحظه بين ""سرسين"" وبين ""سارقين""، وهو من قبيل"
images/train_00934.png,المصادفة والتلاعب بالألفاظ ولا شك
images/train_00935.png,"بتلث الت!سمية القديمة  ويستعمل اهل العراق في الوقت الحاضر لفظة اخرى، هي ""الشرجية""، أي ""الشرقية""،"
images/train_00936.png,ويقصدون بها جهة المشرق
images/train_00937.png,"هذا وقد عرف العرب ان الروم يسمونهم ""ساراقينوس""، فقد ذكر ""المسعودي"" ان الروم إلى هذا الوقت"
images/train_00938.png,"ويرى بعض العلماء إن ""تاجك"" و ""تجك"" و ""تازك""، هي من الأصل المتقدم  من أصل لفظة ""طيء""3 ولكلمة"
images/train_00939.png,"تازي في الفارسية معنى ""صحراوي""، من ""تاز"" ، بمعنى الأرض المقفرة الخالية،ولذلك نسب بعض الباحثين"
images/train_00940.png,"كلمة ""تازي"" إلى هذا المعنى، فقالوا إنها أطلقت على العرب لما اشتهر عنهم أنهم صحراويون"
images/train_00941.png,"وبعض هذه التسميات المذكورة، لا يزال حياً مستعملا""، ولكنه لم يبلغ"
images/train_00942.png,"لفظة ""عرب"" في الشهرة و الانتشار  فقد صارت لفظة ""عرب""، علماً"
images/train_00943.png,على قومية وجنس معلوم، له موطن معلوم،له موطن معلوم، وله لسان
images/train_00944.png,خاص به يميزه عن سائر الألسنة ، من بعد الميلاد حتى اليوم
images/train_00945.png,وقد وسع الإسلام رقعة بلاد العرب، كما وسع مجال اللغة العربية،
images/train_00946.png,وربّ سائل يقول:لقد كان للعرب قبل الإسلام لغات، مثل المعينية
images/train_00947.png,والسبئية و الحمرية والصفوية والثمودية واللحيانية وأمثالها، اختلفت
images/train_00948.png,فإذا سيكون موقفنا من أصحاب هذه اللغات، أنعدهم عرباً? والجواب إن
images/train_00949.png,هؤلاء، وإن اختلفت لغتهم عن لغتنا وباينت ألسنتهم ألست فإنهم
images/train_00950.png,عرب لحماً ودماً، ولدوا ونشأوا في بلاد العرب، لم يرسوا إليها
images/train_00951.png,من الخارج، ولم يكونوا طارئين عليها من أمة غريبة  فهم إذ
images/train_00952.png,عرب مثل غيرهم، و لغات العرب هيّ لغات عربية، وإن اختلفت وتباينت،
images/train_00953.png,وحكمنا هذا ينطبق على النبط أيضا وعلى من كان على شاكلتهم، عدهم
images/train_00954.png,علماء النسب والتاريخ واللغة والأخبار من غير العرب، وأبعدوهم
images/train_00955.png,العرب والعربية،فقد كان أولئك وهؤلاء عرباً أيضاً، مثل عرب
images/train_00956.png,اليمن المذكورين ومثل ثمود والصفويين واللحيانيين،
images/train_00957.png,لهم لهجاتهم الخاصة ؛ وإن تأثروا بالإرمية وكتبوا بها، فقد تكلم
images/train_00958.png,وسترد في بحثنا عن تاريخ الجاهلية أسماء قبائل عربية كثيرة عديدة لا عهد
images/train_00959.png,الشك في أصل بعض القبائل المذكورة في كتب اليهود أو في مؤلفات
images/train_00960.png,"الكتبة ""الكلاسيكيين"" على اعتبار أفها أخطأت في إدخالها"
images/train_00961.png,في جماعة العرب
images/train_00962.png,العرب الذين تعارف العلماء الإسلاميون على اعتبارهم عرباً، فمنحوهم
images/train_00963.png,شهادة العروبة، بحسب طريقتهم في تقسيمهم إلى طبقات، وفي
images/train_00964.png,وضعهم في أشجار نسب ومخططات؛ والعرب المجهولين الذين لم
images/train_00965.png,يمنحوا هذه الشهادة بل حرموا منها، ونص على إخراجهم من العرب
images/train_00966.png,كالنبط على ما ذكرت، والعرب المجهولين كل الجهل الذين لم يكن للمسلمين
images/train_00967.png,علم ما بهم،
images/train_00968.png,سئل أحد علماء العربية عن لسان حمير، فقال: ما لسان حمير وأقاصي اليمن
images/train_00969.png,من عروبة غيرهم ممن كان يتكلم بلسان آخر مخالف للساننا، بل عدوهم
images/train_00970.png,من صميم العرب ومن لبّها، ونحن هنا لا نستطيع إن ننكر على الأقوام
images/train_00971.png,أما حدها الغربي، فارض الحضر في بلاد الشام  وتدخل في العربية بادية فلسطين و
images/train_00972.png,طور سيناء إلى شواطئ النيل  وقد أطلق بعض الكتاب اليونان على الأرضين الواقعة
images/train_00973.png,"شرق ال ، أي الخابور اسم  كما أدخل ""هيرودوتس"" أرض طور سيناء إلى شواطئ"
images/train_00974.png,"نهر النيل في ""العربية"" أي بلاد العرب"
images/train_00975.png,أما الآن، وقد عرفنا لفظة عرب، و كيف تحددت، وتطورت،
images/train_00976.png,أرى لزاماً علينا الدخول في صلب موضوعنا وهو تاريخ العرب،
images/train_00977.png,مبتدئين بمقدمة عن الجاهية وعن المواود التي استقينا منها
images/train_00978.png,أخبارها،  ثم بمقدمات عن جزيرة العرب وعن صبيعتها وعن
images/train_00979.png,الساميين وعقليتهم وعن العقلية العربية، تليها بحوث
images/train_00980.png,في أنساب العرب، ثم ندخل بعد ذلك في التاريخ السياسي للعرب
images/train_00981.png,ولما كان الإسلام أعظم حادث نجم على الإطلاق في تاريخ
images/train_00982.png,العرب، أخرجهم من بلادهم إلى بلاد أخرى واسعة فسيحة،
images/train_00983.png,"أيام عرفت ب ""الجاهلية""، وبداية عهد عرف ب ""الإسلام"""
images/train_00984.png,"الجاهلي""، أو ""تأريخ الجاهلية""، وان يذهبوا إلى إن العرب"
images/train_00985.png,أميوّن، عبدة أصنام
images/train_00986.png,"و ""الجاهلية"" اصطلاح مستحدث، ظهر بظهور الإسلام، وقد أطلق"
images/train_00987.png,على حال قبل الإسلام تمييزا وتفريقاً لها عن الحالة التي صار عليها
images/train_00988.png,الموجودة بعد ظهور أحداث تزلزلها وتتمكن منها، وذلك لتمييزها
images/train_00989.png,أغلب الكتابات الجاهلية التي عثر عليها هي و للأسف في أمور شخصية،
images/train_00990.png,ولذلك انحصرت فوائدها في نواح معينة، في مثل الدراسات اللغوية، وأقلها
images/train_00991.png,النصوص التي تتعرض لحالة العرب للسياسية، أو الأحوال الاجتماعية
images/train_00992.png,أو العلمية @ أو الدينية أو النواحي
images/train_00993.png,بل حتى النصوص العربية الجنوبية التي عثر عليها حتى الآن، عثر
images/train_00994.png,أفادتنا مع ذلك، فائدة كبيرة في تدوين تاريخ العرب الجنوبيين
images/train_00995.png,والكتابات المؤرخة قليلة  هذا أمر يؤسف عليه، إذ يكون المؤرخ في حيرة من أمره في
images/train_00996.png,والكتابات المؤرخة بهذه الطريقة، وان كانت أحسن حالاً من الكتابات
images/train_00997.png,أو إنها كانت تتبدل بتبدل الرجال  والرأي الغالب هو إنها وضعت في وضع يلائم المواسم وأوقات
images/train_00998.png,قامت فيها الدولة الحميرية -على رأي بعض  العلماء- فأخذ الحميريون يؤرخون بهذا
images/train_00999.png,الحادث، و اعتدوه مبدأً لتقويمهم  وقد درسه المستشرقون، فوجدوه يقابل
images/train_01000.png,ومن النصوص المؤرخة، نص تأريخه سنة385 من سني التقويم الحميري  وإذا ذهبنا
images/train_01001.png,"سبأ وذو ريدان و ابنه ""شمر يهرعش""  وللملك ""ياسر يهنعم"" نص آخر"
images/train_01002.png,"ولما أراد الملك ""شرحبيل يعفر بن أبي كرب أسد"" ""ملك"
images/train_01003.png,السدّ و إصلاحه في عام 657 الحميري،
images/train_01004.png,هذا، وإن مما يلاحظ على الكتابات العربية الجنوبية أن التي ترجع منها إلى العهود القديمة من
images/train_01005.png,تاًريخ جنوب بلاد العرب، قليلة  وكذلك الكتابات التي ترجع إلى العصور الحميرية المتأخرة،أي
images/train_01006.png,القريبة المتصلة بالإسلام  ولذلك أصبحت أكثر الكتابات التي عثر عليها حتى الآن من العهود
images/train_01007.png,الوسطى المحصورة بن أقسم عهد من عهود تأريخ اليمن
images/train_01008.png,"ثم ذكر أنهم أرخوا أيضاً بما كان يقع لديهم من أحدا جسيمة في نظرهم، مثل ""نار صوان""، وهي نار"
images/train_01009.png,كانت تظهر ببعض الحرار من أقاصي بلاد اليمن، ومثل الحروب التي وقعت بين القبائل والأيام
images/train_01010.png,وقد ذكر المسعودي أن قدوم أصحاب الفيل مكة، كان يوم الأحد لسبع عشرة ليلة خلت من المحرم
images/train_01011.png,"أوله حجة العدد ""حجة الغدر""، ولسنة أربعين من ملك كسرى أنوشروان"
images/train_01012.png,ولم يشر المسعودي إلى العرب الذين أرخوا بالتقويم المذكور،
images/train_01013.png,على ما فيها من خطأ- أهمية كبيرة، لأنها وردت فيها أخبار تاريخية وجغرافية كبيرة الخطورة،
images/train_01014.png,ووردت فيها أسماء قبائل عربية كثيرة لولاها لم نعرف عنها شيئا: وقد استقى مؤلفوها وأصحابها
images/train_01015.png,معارفهم من الرجال الذين اشتركوا في الحملات التي أرسلها اليونان أو الرومان إلى بلاد العرب
images/train_01016.png,ومن السياح الذين اختلطوا بقبائل بلاد العرب ، ولا سيما في بلاد الأنباط، من التجار وأصحاب
images/train_01017.png,"وأقصد بالكتب "" الكلاسيكية"" الكتب اليونانية واللاتينية"
images/train_01018.png,أو الرومان إلى بلاد العرب
images/train_01019.png,"وبرى بعض الباحثين أن ما ذكره ""بطلميوس"" عن حضرموت يشير إلى أن"
images/train_01020.png,والموارد المذكورة كثيرة، منها مصنفات في التاريخ،
images/train_01021.png,البلدان والرحلات والجغرافيا وفي موضوعات أخرى عديدة، هي وإن كانت
images/train_01022.png,في أمور لا تعد من صميم التاريخ، إلا أنها مورد من الموارد التي يجب
images/train_01023.png,الاستعانة بها في تدوين تاريخ الجاهلية، لأنها تتضمن مادة غزيرة
images/train_01024.png,تتعلق بتاريخ الجاهلية القريبة من الإسلام والمتصلة به
images/train_01025.png,ـ@ إننا إذا أردنا البحث عن مورد يصور لنا أحوال الحياة الجاهلية،
images/train_01026.png,ويتحدث لنا عن تفكير أهل الحجاز عند ظهور الإسلام، فلا بد
images/train_01027.png,كتاباً عربياً
images/train_01028.png,وفي كتب الأدب ثروة تأريخية قيمة، مبثوثة في صفحاتها، لا تجد لها مثيلاً ولا
images/train_01029.png,مكاناً في كثير من الأحايين في كتب أهل التأريخ عن التاًريخ الجاهلي،
images/train_01030.png,حتى اني لأستطع أن أقول إن ما أورده رجال الأدب عنه هو أضعاف
images/train_01031.png,أضعاف ما رواه المؤرخون عن ذلك التاريخ، وأن ما جاءت به
images/train_01032.png,كتب الأدب عن ملوك الحيرة وعن الغساسنة
images/train_01033.png,وعن ملوك كندة وعن أخبار القبائل العربية، هو أكثر بكثير مما جاءت
images/train_01034.png,"به كتب التأريخ، بل هو أحسن منها عرضاً وصفاءً، وأكثر منها دقة "" ويدل عرضه"
images/train_01035.png,بأسلوبه الأدبي المعروف على أنه مستمد من موار عربية خالصة، وقد أخذ من
images/train_01036.png,أفواه شهود عيان، شهدوا ما تحدثوا عنه  وقد أفادنا كثيراً
images/train_01037.png,في تدوين تأريخ الجاهلية الملاصقة للإسلام،
images/train_01038.png,وقد صارت كتب المؤرخين المسلمين لذلك ضعيفة جداً في باب تأريخ العرب قبل الإسلام،
images/train_01039.png,ومادتها عن الجاهلية هزيلة جدّ قليلة بالقياس إلى ما نجده في كتب التفسير
images/train_01040.png,والحديث والفقه والأدب وشروح دواوين الشعراء الجاهليين والمخضرمين
images/train_01041.png,مع ذكر بعض ما وقع لهم بعض الأحيان، على حين تجد كتب الأدب تتبسط
images/train_01042.png,في الحديث عنهم، وتتحدث عن حوادث وأمور لا نجد لها ذكراً في كتب
images/train_01043.png,المؤرخين، بل نجد فيها أسم ملوك لم تعرفها كتب التاريخ،
images/train_01044.png,ومنهم من برز وألّف في @ موضوعات دينية وتارخية، كما ورد في أخبار أهل
images/train_01045.png,"الحرة كانوا يتداولون قصص رستم واسفنديار وملوك فارس، وأن ""النصر بن الحارث"" الذي كان"
images/train_01046.png,"يعارض الرسول، تعلّم منهم، وكان يحد""ث أهل مكة بأخبارهم معارضاً رسول الله،"
images/train_01047.png,"ولقد قال ""كولد تزهير"" و ""بروكلمن"" بوجود أثر فارسي في ظهور علم التأريخ عند المسلمين"
images/train_01048.png,أما أثر الموارد الفارسية في مادة الفصول المدونة عن الفرس وعن ملوك الحيرة،
images/train_01049.png,فواضح ظاهر، ولا يمكن لأحد الشك فيه، و أما أثرها فيما عدا ذلك، ولا سيما
images/train_01050.png,في كيفية عرض التاًريخ وفي أسلوب تدوينه وتبويبه، فدعوى أراها غير صحيحة،
images/train_01051.png,أن طريقة الابتداء بالزمان ثم ابتداء الخلق وعدد أيام الخلق وخلق آدم ثم التحدث
images/train_01052.png,عن الأنبياء بحسب تسلسل رسالاتهم وهي الطريقة التي سار عليها من دوّن في
images/train_01053.png,"التأريخ العام من المسلمين مثلاّ، فعل ""الطبري"" في تأريخه، طريقة لا يمكن أن تكون"
images/train_01054.png,فارسية، لأن الفرس مجوس، والمجوس لا يعتقدون بهؤلاء الرسل والأنبياء
images/train_01055.png,والصحيح، إنها طريقة المؤرخين الذين جاؤوا بعد الميلاد، فهم الذين روّ جوا الأسلوب المذكور تدوين التاريخ
images/train_01056.png,وحتى القسم المتصل منه بالتأريخ قد وضع بأسلوب عاطفي أدبي  ومن هنا ابتعد عن
images/train_01057.png,"ويكاد يكون أكر ما دوّن عن ""الغساسنة"" في المؤلفات العربية الإسلامية مأخوذا من الروايات"
images/train_01058.png,الواردة عن ملوك الحيرة وعرب الحيرة، أنداد الغساسنة، ولذلك لم تكن في جانبهم، وتكاد
images/train_01059.png,تلك الأخبار ترجع في الغالب إلى شخص واحد، تخصص بأخبار الحيرة وملوك الفرس،
images/train_01060.png,هو هشام بن محمد بن السائب الكلبي،
images/train_01061.png,وهو الذي روى هذه الأخبار اعتماداً على بحوثه الخاصة، وعلى البحوث و الدراسات التي قام
images/train_01062.png,بها والده من قبله  ويجب أن نجعل لهذه الملاحظات الاعتبار الأول في تدوين تاريخ
images/train_01063.png,الغساسنة  وقد وردت أخبارهم في الطبري مع أخبار ملوك الحيرة والفرس لهذا السبب
images/train_01064.png,و أما في سائر الأصول التاريخية الأخرى، فهي مقتضبة
images/train_01065.png,وشد اكتفى بعض المؤرخين بإيراد جريدة بأسماء الملوك، وهو
images/train_01066.png,فإننا نجد في كتب الأدب وفي دواوين الشعر عوناٌ لنا في
images/train_01067.png,تدوين، تاريخ غسان، قد يسد بعض الفراغ في تاريخ هذه
images/train_01068.png,الإمارة، وان كان ذلك كدّ لا يكفي، بل لابد من
images/train_01069.png,الاستعانة بأصول أعجمية
images/train_01070.png,ففيها مواد عن نواح مجهولة من هذا التاريخ، كما أنها تصحح
images/train_01071.png,شيئا مما ورد في الموارد العربية مهن أغلاط  ولقد تأثرت
images/train_01072.png,لاعتماده على روايات أهل الحيرة وعلى أهل الكوفة في سرد
images/train_01073.png,الغساسنة، ولهذا تتعارض رواياته
images/train_01074.png,ولهذا تتعارض رواياته وروايات من استقى من هذا المورد مع روايات علماء
images/train_01075.png,اللغة والأدب والشعر الني وردت استطراداً عن أهل الحيرة
images/train_01076.png,أو الغساسنة، وذلك في أثناء شرحهم لفخمة أو بيت شعر أو قصيدة
images/train_01077.png,أو ديواناً أو حياة شاعر كانت له علاقة بالحيرة أو بالغساسنة، أو عن قصة
images/train_01078.png,"أما روايات أهل ""يثرب"" أي ""المدينة""، فهي في مصلحة الغساسنة في الأكثر،"
images/train_01079.png,وقد كانوا على اتصال دائم بهم ولهم تجارات معهم، وكان شعراؤهم يفتخرون بانتسابهم
images/train_01080.png,هم وآل غسان إلى أصل واحد و دوحة واحدة هي الأزد  وهذا يستحسن
images/train_01081.png,التفكر في هذا الأمر بالنسبة إلى روايات أهل المدينة، ولا سيما أخبار حسان بن ثابت
images/train_01082.png,هذا المدوّن عن قبل الإسلام، والذي صار مقدمة لتاريخ الإسلام، عرج المشتغلون في التأريخ
images/train_01083.png,العام على وضعها قبل تاريخ الرسالة  وقد استفاد من بعضها بعض المؤرخين، مثل المسعودي
images/train_01084.png,وحمزة الأصفهاني وآخرين، في تدوين تاريخ ملوك الروم، وقد صارت طريقتهم كما
images/train_01085.png,قلت سابقاً أنموذجاً للمؤرخين ساروا عليه في عرض التأريخ وفي تدوينه،
images/train_01086.png,وقد وضعت في ذلك جملة مؤلفات ضاع أكرها ويا للأسف، ولم يبق منها إلا الاسم،ولكننا
images/train_01087.png,في مع ذلك مادة غنية واسعة منها في كتب الأدب، أستطيع أن أقول إنها أوسع
images/train_01088.png,على الثروة الواردة في مؤلفات المؤرخين  وإهمال المؤرخين لتلك الموارد
images/train_01089.png,هو @ من أسباب الضعف التي  @ نبدها في فهمهم للمنابع
images/train_01090.png,وإذا كان @ @ القدامى قد أخطأوا في فهم معنى التاًريخ، ووقعوا من ثم في
images/train_01091.png,خطأ بالنسبة إلى الموارد التي يجب أن يرجع إليها في تدوين تأريخ الجاهلية،
images/train_01092.png,مراجعة الموارد الأخرى من كتب في @ التفسير وفي الحديث وفي الفقه
images/train_01093.png,وفي الأدب وغير ذلك، @ @ لاستخراج ما فيها
images/train_01094.png,"فأما عبيد بن شرية، فقد كان من أهل صنعاء ""في رواية"" أو من سكان الرقة ""في رواية أخرى"""
images/train_01095.png,"بعنوان ""أخبار عبيد بن شرية الجرهمي في أخبار اليمن وأشعارها وأنسابها"" وقد وضع"
images/train_01096.png,الكتاب على الطريقة التي تروى بها الأسمار وأيام العرب، وفيه أشعار كثيرة
images/train_01097.png,وضعت على لسان عاد وثمود ولقمان وطسْم وجَديِس والتبابعة، وفيه قصص
images/train_01098.png,إسرائيلي وشعبي يمثل في جملته السذاجة وضعف ملكَة النقد، وبساطة القص و
images/train_01099.png,القصة، ومبلغ علم الناس
images/train_01100.png,والطابع الظاهر على أخبار عبيد، هو طابع السمر والقصص والأساطير المتأثرة
images/train_01101.png,بالإسرائيليات  وأما الشعر الكثير الذي روي على أنه من نظم التبابعة وغيرهم،
images/train_01102.png,وفيه قصائد طويلة، فلا ندري أمن نضمه أم من نظم أشخاص آخرين
images/train_01103.png,قالوها على لسان من زعموا أنهم نظموها، أو إنها أضيفت فيما بعد إلى الكتاب
images/train_01104.png,ونسبت روايتها إلى عبيد?
images/train_01105.png,"وأما ""وهب بن منيه""، فقد كان من أهل ""ذمار""،وكان قاصاً أخبارياً، من الأبناء،"
images/train_01106.png,العربية  وقد زعم أنه كان ينقل من التوراة ومن كتب بني إسرائيل، وانه كان يقول:
images/train_01107.png,قرأت من كتب الله تعالى اثنين وسيعين كتابا، وانه كان يتقن اليونانية والسريانية والحمرية
images/train_01108.png,سليمان بن داوود، عليهما السلام، فقراه،
